input.CWI0001,input.CWI0000,0.79579
input.CWI0002,input.CWI0000,0.38833
input.CWI0010,input.CWI0000,0.50838
input.Flab9atN,input.CWI0000,0.00040
input.Flab9atd2N,input.CWI0000,0.00000
input.Flab9atdN,input.CWI0000,0.00000
input.Flab9atdnN,input.CWI0000,0.00000
input.Mer9Wt0,input.CWI0000,0.14251
input.Mer9Wt1,input.CWI0000,0.64546
input.Mer9WtdMr,input.CWI0000,0.88568
input.Mer9Wtnd,input.CWI0000,0.62496
input.NENRtm,input.CWI0000,0.00000
input.NENRtmLpas,input.CWI0000,0.00000
input.NEnm,input.CWI0000,0.00000
input.NEnmLpas,input.CWI0000,0.00000
input.NEnmLsa,input.CWI0000,0.00000
input.NEtm,input.CWI0000,0.00001
input.NRKlm,input.CWI0000,0.00000
input.NRKprf20,input.CWI0000,0.00000
input.NRKse10,input.CWI0000,0.00000
input.NRKse20,input.CWI0000,0.00000
input.PuLongAuth,input.CWI0000,0.02143
input.PuLongBase,input.CWI0000,0.01838
input.PuLongWAuth,input.CWI0000,0.02143
input.PuShortAuth,input.CWI0000,0.07942
input.PuShortBase,input.CWI0000,0.05403
input.PuShortWAuth,input.CWI0000,0.07005
input.Sab9web1,input.CWI0000,0.00005
input.Sab9web2,input.CWI0000,0.00000
input.Sab9web3,input.CWI0000,0.00000
input.Sab9web4,input.CWI0000,0.00000
input.Sab9web5,input.CWI0000,0.00000
input.Scai9Web1,input.CWI0000,0.01049
input.Scai9Web2,input.CWI0000,0.01700
input.Scai9Web3,input.CWI0000,0.03581
input.Scai9Web4,input.CWI0000,0.01452
input.UCCS1,input.CWI0000,0.22716
input.UCCS2,input.CWI0000,0.22716
input.UCCS3,input.CWI0000,0.01838
input.UCCS4,input.CWI0000,0.01838
input.acsys9mw0,input.CWI0000,0.00000
input.apl9all,input.CWI0000,0.00000
input.apl9lt,input.CWI0000,0.01340
input.apl9ltdn,input.CWI0000,0.00000
input.apl9t,input.CWI0000,0.00128
input.apl9td,input.CWI0000,0.00000
input.apl9tdn,input.CWI0000,0.00000
input.att0010gb,input.CWI0000,0.00008
input.att0010gbe,input.CWI0000,0.00000
input.att0010gbl,input.CWI0000,0.00019
input.att0010gbt,input.CWI0000,0.00306
input.att0010glf,input.CWI0000,0.00036
input.att0010glv,input.CWI0000,0.00036
input.dcu00ca,input.CWI0000,0.00000
input.dcu00la,input.CWI0000,0.00000
input.dcu00lb,input.CWI0000,0.00000
input.dcu00lc,input.CWI0000,0.00000
input.hum9td4,input.CWI0000,0.00000
input.hum9tde,input.CWI0000,0.00000
input.hum9tdn,input.CWI0000,0.00000
input.hum9te,input.CWI0000,0.00000
input.iit00m,input.CWI0000,0.00000
input.iit00t,input.CWI0000,0.00000
input.iit00td,input.CWI0000,0.00000
input.iit00tde,input.CWI0000,0.00000
input.isnnwt,input.CWI0000,0.28736
input.iswt,input.CWI0000,0.64546
input.iswtd,input.CWI0000,0.84048
input.iswtdn,input.CWI0000,0.60475
input.jscbt9wcl1,input.CWI0000,0.00000
input.jscbt9wcs1,input.CWI0000,0.00000
input.jscbt9wll1,input.CWI0000,0.00000
input.jscbt9wll2,input.CWI0000,0.00000
input.jscbt9wls1,input.CWI0000,0.00000
input.jscbt9wls2,input.CWI0000,0.00000
input.pir0WTTD,input.CWI0000,0.00000
